,time,gid,lid,kind,population,type
178,560.7416998509157,41,0,2,virt,100
179,560.9413006359384,14,0,0,v1,114
180,560.946935900645,110,0,2,virt,100
181,561.3043120175923,3,0,0,v1,103
182,561.5699517678555,58,0,2,virt,100
183,562.0304391554868,105,0,2,virt,100
184,562.3804697163184,109,0,2,virt,100
185,563.4852177615709,6,0,0,v1,106
186,564.8975270915914,72,0,2,virt,100
187,565.3480701478991,73,0,2,virt,100
188,565.5707575159845,10,0,0,v1,110
189,565.594695968507,64,0,2,virt,100
190,565.9019022340775,69,0,2,virt,100
191,566.3693798734387,78,0,2,virt,100
192,567.2308341415576,73,0,2,virt,100
193,568.3574122627542,94,0,2,virt,100
194,568.4905224922022,34,0,2,virt,100
195,568.6899301759107,15,0,2,virt,100
196,568.9342526170244,63,0,2,virt,100
197,569.1214145796066,12,0,0,v1,112
198,569.6984749215754,8,0,0,v1,108
199,571.0551198726116,4,0,0,v1,104
200,571.344362921581,59,0,2,virt,100
201,571.6440585722215,36,0,2,virt,100
202,571.6954505880864,3,0,0,v1,103
203,571.8032184725304,0,0,0,v1,100
204,571.8366445552211,105,0,2,virt,100
205,572.0129721548528,69,0,2,virt,100
206,573.0209927485488,7,0,0,v1,107
207,573.203316885864,111,0,2,virt,100
208,573.3466451816985,59,0,2,virt,100
209,573.7333980527827,94,0,2,virt,100
210,573.7834514934377,67,0,2,virt,100
211,573.9214944478673,53,0,2,virt,100
212,574.2260536551855,95,0,2,virt,100
213,574.3269346457923,104,0,2,virt,100
214,574.5222896116268,6,0,0,v1,106
215,574.7290167986637,21,0,2,virt,100
216,575.0307845542404,54,0,2,virt,100
217,575.2878626030348,85,0,2,virt,100
218,576.5462473105046,38,0,2,virt,100
219,576.5722837439195,15,0,2,virt,100
220,576.736751474941,12,0,0,v1,112
221,577.0619186180063,5,0,0,v1,105
222,577.2403315011898,3,0,0,v1,103
223,577.252444622626,2,0,0,v1,102
224,577.259155195339,14,0,0,v1,114
225,577.3441455926599,10,0,0,v1,110
226,577.559332338552,8,0,0,v1,108
227,577.855338528493,1,0,0,v1,101
228,578.0131861198583,13,0,0,v1,113
229,578.131113470782,11,0,0,v1,111
230,578.1627612099863,15,0,2,virt,100
231,579.2121096676303,103,0,2,virt,100
232,579.6296704191935,102,0,2,virt,100
233,580.1527689919931,62,0,2,virt,100
234,580.3210437020148,4,0,0,v1,104
235,580.3556600595836,91,0,2,virt,100
236,581.0893998319376,77,0,2,virt,100
237,581.2753819669882,79,0,2,virt,100
238,581.4880056040694,28,0,2,virt,100
239,583.7613817151775,112,0,2,virt,100
240,583.8013456696511,12,0,0,v1,112
241,583.8682208750969,9,0,0,v1,109
242,583.885517096616,86,0,2,virt,100
243,583.9076728325535,6,0,0,v1,106
244,584.4946142074054,3,0,0,v1,103
245,584.6566425883009,70,0,2,virt,100
246,585.4183137625151,107,0,2,virt,100
247,586.2280345993187,47,0,2,virt,100
248,586.6218133929553,18,0,2,virt,100
249,587.1684044654587,35,0,2,virt,100
250,587.2181260098237,62,0,2,virt,100
251,587.2642368009208,106,0,2,virt,100
252,588.3731529725253,10,0,0,v1,110
253,588.4935500496036,57,0,2,virt,100
254,588.6430644144393,110,0,2,virt,100
255,588.9261834450934,57,0,2,virt,100
256,588.9698696776092,112,0,2,virt,100
257,588.9720972649242,85,0,2,virt,100
258,589.0251037552009,17,0,2,virt,100
259,589.0484253549124,108,0,2,virt,100
260,589.0800041393381,14,0,0,v1,114
261,589.3538103898002,88,0,2,virt,100
262,590.1330210342769,8,0,0,v1,108
263,590.5871452568931,29,0,2,virt,100
264,590.616083567548,46,0,2,virt,100
265,590.8441577453283,12,0,0,v1,112
266,591.0361344865025,0,0,0,v1,100
267,591.5944015151338,4,0,0,v1,104
268,591.6476368575903,3,0,0,v1,103
269,591.8389796442492,34,0,2,virt,100
270,592.045626170681,23,0,2,virt,100
271,592.091902648662,1,0,0,v1,101
272,592.2346406329941,76,0,2,virt,100
273,592.3771198263736,13,0,0,v1,113
274,592.6305517379087,72,0,2,virt,100
275,592.9013474677353,47,0,2,virt,100
276,592.9437710889829,71,0,2,virt,100
277,593.0142022703315,5,0,0,v1,105
278,593.3360175727814,6,0,0,v1,106
279,593.7862750355278,88,0,2,virt,100
280,593.9066008857759,70,0,2,virt,100
281,593.9761000320883,81,0,2,virt,100
282,594.3237208996381,112,0,2,virt,100
283,594.369123069069,90,0,2,virt,100
284,594.4170740462844,11,0,0,v1,111
285,595.0967303501272,106,0,2,virt,100
286,595.8492111633439,14,0,0,v1,114
287,595.944019479869,12,0,0,v1,112
288,595.9756789782559,53,0,2,virt,100
289,596.1917678567615,72,0,2,virt,100
290,596.2234825422879,7,0,0,v1,107
291,596.4061222500951,10,0,0,v1,110
292,596.8133245581629,8,0,0,v1,108
293,596.853617383274,27,0,2,virt,100
294,597.1477250725985,3,0,0,v1,103
295,597.761254250418,29,0,2,virt,100
296,597.8444136013153,9,0,0,v1,109
297,599.2393447618516,21,0,2,virt,100
298,599.3126351288522,2,0,0,v1,102
299,599.8263249174344,21,0,2,virt,100
300,600.5199715228676,4,0,0,v1,104
301,600.7390069322215,102,0,2,virt,100
302,601.6675289521039,73,0,2,virt,100
303,601.7830011039337,6,0,0,v1,106
304,602.1058155782064,57,0,2,virt,100
305,602.2475591408146,60,0,2,virt,100
306,602.7033851992622,99,0,2,virt,100
307,604.1721868162878,105,0,2,virt,100
308,604.4849924782651,66,0,2,virt,100
309,604.9994812789895,12,0,0,v1,112
310,605.2188308005502,25,0,2,virt,100
311,605.9420552123637,13,0,0,v1,113
312,607.2303584045101,79,0,2,virt,100
313,607.2551158422987,8,0,0,v1,108
314,607.2740443326196,40,0,2,virt,100
315,607.2866203608452,3,0,0,v1,103
316,607.4716147233937,69,0,2,virt,100
317,607.5115827348018,10,0,0,v1,110
318,608.3718874878671,20,0,2,virt,100
319,608.4454953300368,69,0,2,virt,100
320,608.9143293799905,93,0,2,virt,100
321,609.2542747531223,114,0,2,virt,100
322,609.8522447333733,72,0,2,virt,100
323,611.207633339674,46,0,2,virt,100
324,611.7906123250737,112,0,2,virt,100
325,612.1234863126307,12,0,0,v1,112
326,612.2442812575176,4,0,0,v1,104
327,612.5137542846819,49,0,2,virt,100
328,613.2013428870945,61,0,2,virt,100
329,613.5015192573419,6,0,0,v1,106
330,613.5696305314152,40,0,2,virt,100
331,613.6046324476134,70,0,2,virt,100
332,613.6636661982998,22,0,2,virt,100
333,614.1060160882588,49,0,2,virt,100
334,615.1128337019726,95,0,2,virt,100
335,615.6895076262924,3,0,0,v1,103
336,615.797684984068,0,0,0,v1,100
337,616.5161073642366,8,0,0,v1,108
338,616.6855099730595,11,0,0,v1,111
339,616.8640288721266,18,0,2,virt,100
340,617.4754006439456,14,0,0,v1,114
341,617.5945176895799,26,0,2,virt,100
342,617.6096805693841,53,0,2,virt,100
343,617.7158997803059,24,0,2,virt,100
344,618.0714779572411,5,0,0,v1,105
345,618.0715416697315,36,0,2,virt,100
346,618.4337076842975,49,0,2,virt,100
347,618.7746842913166,19,0,2,virt,100
348,619.0278620533198,10,0,0,v1,110
349,619.0501161720829,106,0,2,virt,100
350,619.0536812274527,12,0,0,v1,112
351,619.0760649929323,21,0,2,virt,100
352,619.353754997663,68,0,2,virt,100
353,620.0223933670502,43,0,2,virt,100
354,620.4395477315952,86,0,2,virt,100
355,621.9294001221222,19,0,2,virt,100
356,622.0629404304342,3,0,0,v1,103
357,622.3532079313111,1,0,0,v1,101
358,622.355954446528,80,0,2,virt,100
359,622.4519714356865,36,0,2,virt,100
360,622.5039649648842,4,0,0,v1,104
361,622.6440298523861,19,0,2,virt,100
362,622.6853163416553,76,0,2,virt,100
363,622.7810877291295,13,0,0,v1,113
364,622.9264426894191,112,0,2,virt,100
365,623.0578600654072,6,0,0,v1,106
366,624.0248602854098,109,0,2,virt,100
367,624.1945837841286,97,0,2,virt,100
368,624.2544369182663,59,0,2,virt,100
369,624.3695743638353,30,0,2,virt,100
370,624.7976125801091,9,0,0,v1,109
371,624.9247822231373,98,0,2,virt,100
372,625.0620555487096,12,0,0,v1,112
373,625.492175527426,8,0,0,v1,108
374,625.5493785451057,52,0,2,virt,100
375,626.3559373157113,7,0,0,v1,107
376,626.6884409521252,114,0,2,virt,100
377,626.6886797609209,14,0,0,v1,114
378,627.5164155050943,0,0,0,v1,100
379,627.5788601715317,54,0,2,virt,100
380,627.6383372324206,3,0,0,v1,103
381,627.88991739666,38,0,2,virt,100
382,628.3385699517357,76,0,2,virt,100
383,628.6421476929232,90,0,2,virt,100
384,628.658009693597,10,0,0,v1,110
385,629.0337413383405,112,0,2,virt,100
386,629.7273903558465,63,0,2,virt,100
387,630.2411023295472,74,0,2,virt,100
388,631.0706746285841,44,0,2,virt,100
389,631.6171715421625,49,0,2,virt,100
390,631.806363751996,43,0,2,virt,100
391,631.8876546681322,12,0,0,v1,112
392,631.9842086217382,4,0,0,v1,104
393,632.0432116327214,6,0,0,v1,106
394,632.7173551187672,24,0,2,virt,100
395,632.7465562383476,71,0,2,virt,100
396,633.5994787392025,13,0,0,v1,113
397,633.6686077686348,5,0,0,v1,105
398,633.9451579687948,43,0,2,virt,100
399,634.0319178440342,3,0,0,v1,103
400,634.9844928196227,37,0,2,virt,100
401,635.3414231591652,83,0,2,virt,100
402,635.3590536126493,38,0,2,virt,100
403,635.5947179380605,103,0,2,virt,100
404,636.4511283331063,8,0,0,v1,108
405,636.6472863951694,78,0,2,virt,100
406,637.8305869153112,17,0,2,virt,100
407,638.256291983983,85,0,2,virt,100
408,638.3870452360006,12,0,0,v1,112
409,638.673307418836,87,0,2,virt,100
410,638.6896472648632,10,0,0,v1,110
411,639.2120333415863,95,0,2,virt,100
412,639.9001568980146,82,0,2,virt,100
413,640.2808795745309,23,0,2,virt,100
414,640.7374050146859,106,0,2,virt,100
415,641.0561043032825,92,0,2,virt,100
416,641.0705246772277,45,0,2,virt,100
417,641.4601087400898,18,0,2,virt,100
418,641.7578018704917,3,0,0,v1,103
419,642.114046107676,14,0,0,v1,114
420,642.3377731525125,73,0,2,virt,100
421,642.5832869625192,6,0,0,v1,106
422,642.8969381604223,23,0,2,virt,100
423,643.0271055715641,45,0,2,virt,100
424,643.0680793862425,47,0,2,virt,100
425,643.0814072736966,4,0,0,v1,104
426,643.9981696788694,61,0,2,virt,100
427,644.1721537572889,15,0,2,virt,100
428,644.7888701784385,8,0,0,v1,108
