timestamps population node_ids
1978.360000020073 v1 0
1956.8000000196023 v1 0
1948.270000019416 v1 14
1941.9100000192773 v1 14
1968.8100000198644 v1 4
1926.190000018934 v1 14
1903.4900000184384 v1 14
1933.3500000190904 v1 13
1907.450000018525 v1 13
1947.6500000194023 v1 12
1942.04000001928 v1 12
1933.9500000191035 v1 12
1925.4900000189189 v1 12
1916.2300000187167 v1 12
1902.3700000184144 v1 12
1946.750000019383 v1 11
1927.2900000189584 v1 11
1905.1200000184745 v1 11
1947.1400000193912 v1 9
1929.5500000190077 v1 9
1917.30000001874 v1 14
1978.9800000200864 v1 4
1992.490000020381 v1 4
1955.420000019572 v1 5
1998.2800000205075 v1 14
1991.6300000203623 v1 14
1978.8900000200845 v1 14
1970.4400000199 v1 14
1956.4600000195949 v1 14
1951.150000019479 v1 13
1997.4800000204905 v1 12
1991.7700000203656 v1 12
1984.8600000202148 v1 12
1970.7300000199064 v1 12
1961.9000000197136 v1 12
1954.0200000195416 v1 12
1995.7800000204531 v1 11
1963.0300000197385 v1 11
1999.900000020543 v1 9
1977.5100000200543 v1 9
1997.7800000204968 v1 8
1980.1700000201124 v1 5
1998.5400000205136 v1 5
1952.9600000195185 v1 6
1961.510000019705 v1 6
1971.5600000199245 v1 6
1980.52000002012 v1 6
1904.660000018464 v1 9
1992.3000000203772 v1 6
1998.8200000205195 v1 7
1951.4100000194849 v1 8
1958.53000001964 v1 8
1970.1900000198943 v1 8
1978.2600000200707 v1 8
1991.2600000203545 v1 8
1999.6400000205376 v1 6
1944.7000000193384 v1 8
1939.1600000192173 v1 8
1926.270000018936 v1 8
1877.760000017877 v1 14
1870.3300000177148 v1 14
1859.480000017478 v1 14
1892.470000018198 v1 12
1885.2800000180412 v1 12
1876.400000017847 v1 12
1869.420000017695 v1 12
1860.5700000175016 v1 12
1892.5800000182005 v1 11
1869.6500000177 v1 11
1850.7500000172872 v1 11
1873.1500000177764 v1 9
1853.1400000173396 v1 9
1897.3400000183044 v1 8
1887.4900000180896 v1 8
1878.9400000179028 v1 8
1872.170000017755 v1 8
1862.7500000175496 v1 4
1872.5000000177624 v1 4
1882.7200000179853 v1 4
1894.4900000182424 v1 4
1850.7400000172872 v1 5
1868.5800000176769 v1 5
1887.120000018081 v1 14
1893.2700000182156 v1 5
1864.470000017587 v1 6
1872.460000017761 v1 6
1880.7000000179412 v1 6
1891.18000001817 v1 6
1855.2100000173848 v1 8
1864.430000017586 v1 8
1855.2500000173857 v1 6
1892.0900000181896 v1 3
1896.9700000182963 v1 14
1925.950000018929 v1 0
1916.990000018733 v1 8
1903.1100000184304 v1 8
1948.270000019416 v1 7
1904.150000018453 v1 7
1944.79000001934 v1 6
1936.130000019151 v1 6
1927.4000000189608 v1 6
1918.090000018757 v1 6
1906.9100000185133 v1 6
1900.060000018364 v1 6
1946.0000000193663 v1 5
1928.2700000189795 v1 5
1906.3300000185009 v1 5
1948.8300000194283 v1 4
1940.070000019237 v1 4
1927.7600000189684 v1 4
1917.1400000187368 v1 4
1942.8300000192976 v1 0
1928.1900000189776 v1 1
1944.9800000193443 v1 1
1903.8100000184456 v1 2
1927.740000018968 v1 2
1945.5800000193576 v1 2
1903.2400000184332 v1 0
1901.760000018401 v1 3
1918.1000000187576 v1 3
1925.040000018909 v1 3
1929.1000000189977 v1 3
1941.3300000192648 v1 3
1945.2500000193504 v1 3
1904.2700000184557 v1 4
1909.640000018573 v1 3
2027.0800000211364 v1 0
1737.520000014816 v1 8
1723.1600000145024 v1 8
1598.7800000117877 v1 5
1581.2900000114057 v1 5
1555.9100000108515 v1 5
1597.790000011766 v1 4
