,time,gid,lid,kind,population,type
115,539.0189599341974,22,0,2,virt,100
116,539.1190564641732,16,0,2,virt,100
117,539.3360196511113,1,0,0,v1,101
118,539.5713003817638,47,0,2,virt,100
119,539.6777734380634,11,0,0,v1,111
120,539.7288922936458,4,0,0,v1,104
121,539.8933984348955,27,0,2,virt,100
122,540.1205591052476,109,0,2,virt,100
123,540.5383400677642,32,0,2,virt,100
124,540.6990856520134,6,0,0,v1,106
125,540.8061542083975,13,0,0,v1,113
126,540.9068052439303,83,0,2,virt,100
127,541.3270744473538,40,0,2,virt,100
128,541.5455914841334,83,0,2,virt,100
129,541.8159526319434,76,0,2,virt,100
130,542.0478361160262,18,0,2,virt,100
131,542.701672505114,9,0,0,v1,109
132,542.7368596903934,34,0,2,virt,100
133,542.8773266914259,3,0,0,v1,103
134,542.994683946067,2,0,0,v1,102
135,543.1420220926254,100,0,2,virt,100
136,543.209942654242,14,0,0,v1,114
137,543.5194315891063,48,0,2,virt,100
138,543.9156944743179,12,0,0,v1,112
139,545.5448568112704,10,0,0,v1,110
140,545.8945865282703,102,0,2,virt,100
141,546.3709970601063,28,0,2,virt,100
142,546.6799371551479,20,0,2,virt,100
143,547.1349530037131,8,0,0,v1,108
144,547.3246752051483,102,0,2,virt,100
145,548.0231334835943,4,0,0,v1,104
146,548.2191214727328,24,0,2,virt,100
147,548.5879942132568,86,0,2,virt,100
148,548.678819532056,74,0,2,virt,100
149,548.8750164009315,16,0,2,virt,100
150,548.9498297846076,92,0,2,virt,100
151,549.0188286878698,34,0,2,virt,100
152,549.0948650297335,60,0,2,virt,100
153,549.3847967122989,40,0,2,virt,100
154,550.0764548132075,45,0,2,virt,100
155,550.0846980608651,28,0,2,virt,100
156,551.1063696136484,12,0,0,v1,112
157,551.3713779219947,3,0,0,v1,103
158,551.4871339992789,14,0,0,v1,114
159,551.5625507668047,1,0,0,v1,101
160,551.9824683446866,6,0,0,v1,106
161,552.1133450791267,50,0,2,virt,100
162,552.8882311894715,49,0,2,virt,100
163,553.3522614289695,8,0,0,v1,108
164,553.3625515205057,13,0,0,v1,113
165,554.1216043983217,7,0,0,v1,107
166,554.1233505808593,75,0,2,virt,100
167,554.2961321147245,89,0,2,virt,100
168,554.684204382094,56,0,2,virt,100
169,555.5967806448234,68,0,2,virt,100
170,555.6202232610332,30,0,2,virt,100
171,555.8251635245933,4,0,0,v1,104
172,557.5008917095745,69,0,2,virt,100
173,558.1312523365771,99,0,2,virt,100
174,558.2082255392123,105,0,2,virt,100
175,558.588915669519,10,0,0,v1,110
176,560.7416998509157,41,0,2,virt,100
177,560.946935900645,110,0,2,virt,100
178,560.9713840383255,3,0,0,v1,103
179,561.5699517678555,58,0,2,virt,100
180,562.0304391554868,105,0,2,virt,100
181,562.3804697163184,109,0,2,virt,100
182,563.4782897418178,12,0,0,v1,112
183,563.915248138032,6,0,0,v1,106
184,563.9441075771845,8,0,0,v1,108
185,564.8975270915914,72,0,2,virt,100
186,565.3480701478991,73,0,2,virt,100
187,565.594695968507,64,0,2,virt,100
188,565.9019022340775,69,0,2,virt,100
189,566.3693798734387,78,0,2,virt,100
190,566.8339593118651,4,0,0,v1,104
191,567.2308341415576,73,0,2,virt,100
192,568.3574122627542,94,0,2,virt,100
193,568.4905224922022,34,0,2,virt,100
194,568.6899301759107,15,0,2,virt,100
195,568.9342526170244,63,0,2,virt,100
196,569.8762982829692,14,0,0,v1,114
197,571.344362921581,59,0,2,virt,100
198,571.3446334470061,3,0,0,v1,103
199,571.3802975222173,12,0,0,v1,112
200,571.6440585722215,36,0,2,virt,100
201,571.8366445552211,105,0,2,virt,100
202,572.0129721548528,69,0,2,virt,100
203,572.7122308650122,8,0,0,v1,108
204,573.203316885864,111,0,2,virt,100
205,573.3466451816985,59,0,2,virt,100
206,573.7333980527827,94,0,2,virt,100
207,573.7834514934377,67,0,2,virt,100
208,573.9214944478673,53,0,2,virt,100
209,574.2260536551855,95,0,2,virt,100
210,574.3087116751796,10,0,0,v1,110
211,574.3269346457923,104,0,2,virt,100
212,574.4954424656542,6,0,0,v1,106
213,574.7290167986637,21,0,2,virt,100
214,575.0307845542404,54,0,2,virt,100
215,575.2878626030348,85,0,2,virt,100
216,575.7280868891008,4,0,0,v1,104
217,576.3268632740668,13,0,0,v1,113
218,576.3269704963053,0,0,0,v1,100
219,576.4200259162185,14,0,0,v1,114
220,576.4735513067542,1,0,0,v1,101
221,576.5462473105046,38,0,2,virt,100
222,576.5722837439195,15,0,2,virt,100
