timestamps population node_ids
1752.000000015132 v1 8
1783.7300000158243 v1 6
1775.5600000156462 v1 6
1768.0100000154814 v1 6
1754.9000000151952 v1 6
1785.1000000158544 v1 5
1772.5500000155805 v1 5
1752.460000015142 v1 5
1782.6200000158003 v1 4
1770.6800000155397 v1 4
1754.7700000151924 v1 4
1787.1200000158983 v1 3
1780.6700000157578 v1 3
1773.1600000155938 v1 3
1794.5500000160607 v1 6
1855.270000017386 v1 11
1758.6100000152762 v1 12
1776.4500000156656 v1 12
1845.3000000171685 v1 4
1826.030000016748 v1 4
1816.0100000165291 v1 4
1803.140000016248 v1 4
1847.7400000172215 v1 3
1841.1200000170772 v1 3
1829.9500000168337 v1 3
1823.3400000166891 v1 3
1818.0800000165743 v1 3
1814.400000016494 v1 3
1809.8400000163945 v1 3
1800.4800000161902 v1 3
1848.1400000172305 v1 2
1769.270000015509 v1 12
1823.5300000166933 v1 2
1820.1400000166193 v1 1
1849.7100000172647 v1 0
1825.67000001674 v1 0
1816.6700000165436 v1 0
1803.22000001625 v1 0
1787.2000000159003 v1 14
1780.650000015757 v1 14
1769.5600000155152 v1 14
1759.7200000153005 v1 14
1752.410000015141 v1 14
1755.2300000152024 v1 13
1788.470000015928 v1 12
1782.270000015793 v1 12
1814.1800000164892 v1 2
1767.6300000154731 v1 3
1871.570000017742 v1 11
1861.0100000175112 v1 12
1992.3000000203772 v1 10
1970.5700000199029 v1 10
1954.2100000195455 v1 10
1996.280000020464 v1 8
1990.2500000203324 v1 8
1970.480000019901 v1 8
1958.6900000196435 v1 8
1951.340000019483 v1 8
1999.580000020536 v1 7
1997.880000020499 v1 6
1990.1100000203296 v1 6
1974.1300000199808 v1 6
1964.4200000197688 v1 6
1954.2300000195464 v1 6
1997.5900000204929 v1 5
1993.5900000204051 v1 4
1972.3100000199408 v1 4
1955.5800000195757 v1 4
1996.3900000204665 v1 3
1991.7200000203643 v1 3
1977.810000020061 v1 3
1969.7800000198856 v1 3
1959.0400000196512 v1 3
1951.4100000194849 v1 3
1998.0000000205016 v1 2
1979.320000020094 v1 2
1999.480000020534 v1 1
1999.900000020543 v1 10
1974.4300000199871 v1 11
1998.1800000205055 v1 11
1952.470000019508 v1 12
2007.280000020704 v1 6
2041.540000021452 v1 5
2008.830000020738 v1 5
2044.9900000215273 v1 4
2035.2100000213136 v1 4
2017.900000020936 v1 4
2002.9400000206097 v1 4
2047.130000021574 v1 3
2040.6800000214332 v1 3
2035.680000021324 v1 3
2026.930000021133 v1 3
2017.720000020932 v1 3
2007.4300000207072 v1 3
1995.6600000204503 v1 0
2001.320000020574 v1 3
2041.550000021452 v1 1
2041.0100000214404 v1 0
2027.5900000211475 v1 0
1998.060000020503 v1 14
1991.4800000203593 v1 14
1971.4200000199216 v1 14
1959.9700000196715 v1 14
1950.370000019462 v1 14
1996.2400000204632 v1 12
1990.3400000203344 v1 12
1978.4000000200735 v1 12
1970.480000019901 v1 12
1961.460000019704 v1 12
2041.3800000214485 v1 2
1972.040000019935 v1 0
1942.540000019291 v1 14
1926.360000018938 v1 14
1904.4400000184592 v1 5
1944.8900000193423 v1 4
1929.8400000190136 v1 4
1919.6100000187903 v1 4
1901.3900000183928 v1 4
1945.4500000193543 v1 3
1941.670000019272 v1 3
1928.5500000189857 v1 3
1924.3300000188935 v1 3
1916.740000018728 v1 3
1902.130000018409 v1 3
1945.9900000193663 v1 2
1927.9600000189728 v1 2
1928.3700000189815 v1 5
1903.650000018442 v1 2
1927.1700000189555 v1 1
1943.6100000193144 v1 0
1926.820000018948 v1 0
1920.6600000188137 v1 0
1902.500000018417 v1 0
1891.8900000181857 v1 14
1879.7000000179191 v1 14
1871.900000017749 v1 14
1860.990000017511 v1 14
1892.3600000181957 v1 12
1885.22000001804 v1 12
1876.6400000178528 v1 12
1869.6300000176996 v1 12
1946.4900000193772 v1 1
1892.5600000182 v1 11
1946.2900000193729 v1 5
1916.5000000187224 v1 6
1917.0800000187353 v1 14
1902.300000018413 v1 14
1947.6000000194017 v1 13
1906.030000018494 v1 13
1945.890000019364 v1 12
1941.1000000192596 v1 12
1925.2900000189145 v1 12
1916.9000000187311 v1 12
1902.4300000184155 v1 12
1948.44000001942 v1 11
1928.0900000189756 v1 11
1904.840000018468 v1 11
1944.8400000193412 v1 10
1903.320000018435 v1 6
1930.7900000190343 v1 10
1905.8700000184904 v1 10
1949.1000000194344 v1 9
1930.8200000190352 v1 9
1905.2300000184769 v1 9
1945.0800000193465 v1 8
1939.28000001922 v1 8
1925.940000018929 v1 8
1916.960000018733 v1 8
1903.010000018428 v1 8
1930.680000019032 v1 7
1944.9400000193432 v1 6
1935.6900000191415 v1 6
1926.830000018948 v1 6
1921.9800000188425 v1 10
2018.170000020942 v1 6
1758.510000015274 v1 3
1775.3900000156425 v1 2
1614.5000000121306 v1 3
1605.6100000119366 v1 3
1638.7000000126588 v1 2
1622.950000012315 v1 2
1600.0300000118148 v1 2
1600.500000011825 v1 1
1637.5300000126333 v1 0
1620.290000012257 v1 0
1600.0500000118152 v1 0
1597.1400000117517 v1 14
1587.6600000115448 v1 14
1580.3300000113848 v1 14
1572.0100000112031 v1 14
1554.4400000108196 v1 14
1596.3900000117353 v1 12
1587.620000011544 v1 12
1580.9900000113992 v1 12
1576.130000011293 v1 12
1565.8100000110678 v1 12
1554.7600000108266 v1 12
1599.670000011807 v1 11
1580.7300000113937 v1 11
1555.4900000108426 v1 11
1591.660000011632 v1 10
1580.6300000113913 v1 10
1569.940000011158 v1 10
1556.9100000108735 v1 10
1620.8700000122697 v1 3
1627.7000000124187 v1 3
1636.0600000126012 v1 3
1641.4300000127184 v1 3
1621.2000000122769 v1 11
1645.6400000128103 v1 10
1635.360000012586 v1 10
1623.860000012335 v1 10
1615.8600000121603 v1 10
1601.7200000118517 v1 10
1646.7900000128354 v1 9
1626.800000012399 v1 9
1603.380000011888 v1 9
1645.4500000128062 v1 8
1638.3200000126506 v1 8
1631.0800000124923 v1 8
1622.0100000122943 v1 8
1586.2900000115148 v1 9
1615.4500000121511 v1 8
1647.00000001284 v1 6
1638.5400000126554 v1 6
1630.420000012478 v1 6
1620.840000012269 v1 6
1611.350000012062 v1 6
1602.2300000118628 v1 6
1638.8600000126623 v1 5
1622.2000000122987 v1 5
1600.960000011835 v1 5
1643.7100000127682 v1 4
1632.1400000125157 v1 4
1619.880000012248 v1 4
1607.190000011971 v1 4
1605.720000011939 v1 8
1598.1700000117742 v1 8
1586.890000011528 v1 8
1579.970000011377 v1 8
